Mooring_DataSet_Id,Year,Site,Latitude,Longitude,ISO_DateTime_UTC,GMT_Date,GMT_Time,GIFET_T,GIFET_pH
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-08T10:09:00.00Z,20110508,100900,11.99,8.262
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-08T10:20:00.00Z,20110508,102000,11.94,8.262
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-08T10:30:00.00Z,20110508,103000,11.88,8.263
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-09T05:39:00.00Z,20110509,053900,12.30,8.193
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-09T05:50:00.00Z,20110509,055000,12.29,8.195
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-09T06:00:00.00Z,20110509,060000,12.27,8.195
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-09T06:09:00.00Z,20110509,060900,12.24,8.198
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-09T06:20:00.00Z,20110509,062000,12.22,8.200
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-09T06:29:00.00Z,20110509,062900,12.21,8.201
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-09T06:40:00.00Z,20110509,064000,12.19,8.202
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-09T06:49:00.00Z,20110509,064900,12.17,8.204
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-09T07:00:00.00Z,20110509,070000,12.15,8.205
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-09T07:09:00.00Z,20110509,070900,12.13,8.207
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-09T07:20:00.00Z,20110509,072000,12.12,8.207
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-09T07:30:00.00Z,20110509,073000,12.11,8.209
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-09T07:39:00.00Z,20110509,073900,12.10,8.211
OMEGAS-ILOLXX-GIFET,2011,Lompoc_Landing_ILTERS,34.72000,-120.61000,2011-05-09T07:50:00.00Z,20110509,075000,12.08,8.212
